"year","party","contest","ccd","sbd","candidate_issue","totalvotes","election"
"2014","DEM","Governor","13",7,"Charlie Crist",483,"2014 Governor Election"
"2014","DEM","Governor","13",7,"Charlie Crist",438,"2014 Governor Election"
"2014","DEM","Governor","13",7,"Charlie Crist",516,"2014 Governor Election"
"2014","DEM","Governor","13",7,"Charlie Crist",404,"2014 Governor Election"
"2014","DEM","Governor","13",7,"Charlie Crist",468,"2014 Governor Election"
"2014","DEM","Governor","13",7,"Charlie Crist",62,"2014 Governor Election"
"2014","DEM","Governor","13",7,"Charlie Crist",653,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",513,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",493,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",471,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",1027,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",461,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",283,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",402,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",410,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",527,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",787,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",642,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",494,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",1011,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",238,"2014 Governor Election"
"2014","DEM","Governor","14",7,"Charlie Crist",541,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",54,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",47,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",25,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",41,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",89,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",57,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",25,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",46,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",26,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",45,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",40,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",18,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",75,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",40,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",59,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",75,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",58,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",42,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",98,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",74,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",82,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",38,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",50,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",9,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",60,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",13,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",18,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",14,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",48,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",61,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",18,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",79,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",50,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",47,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",37,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",47,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",38,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",41,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",90,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",58,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",38,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",20,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",63,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",72,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",64,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",32,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",95,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",87,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",53,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",71,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",87,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",28,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",52,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",26,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",31,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",38,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",31,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",64,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",25,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",124,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",59,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",74,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",38,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",65,"2014 Governor Election"
"2014","OTH","Governor","5",3,"OTH",59,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",47,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",81,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",59,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",27,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",59,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",104,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",49,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",106,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",45,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",115,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",54,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",67,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",51,"2014 Governor Election"
"2014","OTH","Governor","6",3,"OTH",22,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",15,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",11,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",96,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",40,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",48,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",4,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",7,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",10,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",22,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",27,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",9,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",13,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",30,"2014 Governor Election"
"2014","OTH","Governor","7",4,"OTH",14,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",18,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",9,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",45,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",31,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",21,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",4,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",3,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",8,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",6,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",10,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",5,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",3,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",53,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",34,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",6,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",6,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",44,"2014 Governor Election"
"2014","OTH","Governor","8",4,"OTH",8,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",53,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",13,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",33,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",8,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",20,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",27,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",22,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",50,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",7,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",19,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",29,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",8,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",26,"2014 Governor Election"
"2014","OTH","Governor","9",5,"OTH",52,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",19,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",7,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",11,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",10,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",14,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",22,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",26,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",35,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",22,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",50,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",17,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",35,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",21,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",45,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",39,"2014 Governor Election"
"2014","OTH","Governor","10",5,"OTH",16,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",10,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",4,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",34,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",39,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",70,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",52,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",24,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",58,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",18,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",48,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",34,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",23,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",52,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",32,"2014 Governor Election"
"2014","OTH","Governor","11",6,"OTH",38,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",50,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",38,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",24,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",25,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",47,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",46,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",15,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",62,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",46,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",44,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",43,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",64,"2014 Governor Election"
"2014","OTH","Governor","12",6,"OTH",71,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",55,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",92,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",54,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",58,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",63,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",45,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",49,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",40,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",89,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",71,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",50,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",54,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",74,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",11,"2014 Governor Election"
"2014","OTH","Governor","13",7,"OTH",119,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",54,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",32,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",36,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",95,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",62,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",38,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",41,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",69,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",67,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",65,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",90,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",79,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",98,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",23,"2014 Governor Election"
"2014","OTH","Governor","14",7,"OTH",46,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",8,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",7,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",5,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",4,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",14,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",10,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",6,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",6,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",4,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",6,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",6,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",7,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",17,"2014 Governor Election"
"2014","OTH","Governor","1",1,"OTH",5,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",3,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",9,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",20,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",2,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",9,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",8,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",14,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",2,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",0,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",0,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",7,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",1,"2014 Governor Election"
"2014","OTH","Governor","2",1,"OTH",4,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",1,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",5,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",10,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",2,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",11,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",9,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",9,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",3,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",6,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",3,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",4,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",14,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",11,"2014 Governor Election"
"2014","OTH","Governor","3",2,"OTH",5,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",3,"2014 Governor Election"
"2014","OTH","Governor","4",2,"OTH",14,"2014 Governor Election"
